query_name,market_hash_name,pattern_families,paint_seed,seed_confidence,overall_confidence,ask,ask_seller_net,base_ask_mean_10,base_ask_n,market_overpay_mult,market_overpay_pct,expected_overpay_mult,expected_overpay_pct,overpay_gap_mult,overpay_gap_pct,expected_price,edge_abs,edge_ratio,float_value,listing_id,asset_id,scm_total_listings,converted_price,converted_fee,converted_currencyid,asset_properties_json,target_notes
Glock-18 | Gamma Doppler,Glock-18 | Gamma Doppler (Factory New),High Tier,288,0.8,0.8,513.32,446.38,252.09,10,2.036256892379706,1.036256892379706,3.0,2.0,0.963743107620294,0.963743107620294,756.27,242.94999999999993,0.47329151406530023,0.06786734610796,794459337175889929,33113593024,90,44638,6694,2003,,"Не нож, но дорогой и вполне pattern-sensitive market. Сначала проверять High Tier и Rank I."
Glock-18 | Gamma Doppler,Glock-18 | Gamma Doppler (Factory New),High Tier,288,0.8,0.8,612.49,532.6,252.09,10,2.429648141536753,1.4296481415367528,3.0,2.0,0.5703518584632472,0.5703518584632472,756.27,143.77999999999997,0.2347466897418733,0.03487757965922,635708640175395559,49370005550,90,53260,7989,2003,,"Не нож, но дорогой и вполне pattern-sensitive market. Сначала проверять High Tier и Rank I."
Glock-18 | Gamma Doppler,Glock-18 | Gamma Doppler (Field-Tested),High Tier,362,0.8,0.8,117.03,101.78,106.803,10,1.0957557371983933,0.09575573719839325,3.0,2.0,1.9042442628016067,1.9042442628016067,320.409,203.379,1.737836452191746,0.31024914979935,545639912146526138,50274613639,77,10178,1525,2003,,"Не нож, но дорогой и вполне pattern-sensitive market. Сначала проверять High Tier и Rank I."
Glock-18 | Gamma Doppler,Glock-18 | Gamma Doppler (Field-Tested),High Tier,408,0.8,0.8,172.5,150.0,106.803,10,1.6151231706974523,0.6151231706974523,3.0,2.0,1.3848768293025477,1.3848768293025477,320.409,147.909,0.8574434782608695,0.19993169605732,652598587799781408,43254280329,77,15000,2250,2003,,"Не нож, но дорогой и вполне pattern-sensitive market. Сначала проверять High Tier и Rank I."
Glock-18 | Gamma Doppler,Glock-18 | Gamma Doppler (Minimal Wear),High Tier,534,0.8,0.8,243.69,211.91,154.4,10,1.5783031088082902,0.5783031088082902,3.5,2.5,1.9216968911917098,1.9216968911917098,540.4,296.71,1.217571504780664,0.14665785431862,630079774426595649,48344658108,91,21191,3178,2003,,"Не нож, но дорогой и вполне pattern-sensitive market. Сначала проверять High Tier и Rank I."
Glock-18 | Grinder,Glock-18 | Grinder (Factory New),Full Black,811,0.7,0.7,62.8,54.61,18.219,10,3.4469509852351936,2.4469509852351936,1.5,0.5,-1.9469509852351936,-1.9469509852351936,27.328500000000002,-35.47149999999999,-0.5648328025477707,0.06682871282101,660482407748649262,19726202916,227,5461,819,2003,,Black pattern — старый и узнаваемый collector niche.
Glock-18 | Grinder,Glock-18 | Grinder (Field-Tested),Full Black,916,0.7,0.7,96.89,84.26,4.1659999999999995,10,23.257321171387424,22.257321171387424,1.5,0.5,-21.757321171387424,-21.757321171387424,6.248999999999999,-90.641,-0.9355041799979358,0.22148802876472,642464039603724621,50128642781,79,8426,1263,2003,,Black pattern — старый и узнаваемый collector niche.
Glock-18 | Grinder,StatTrak™ Glock-18 | Grinder (Factory New),Full Black,916,0.7,0.7,916.0,796.53,12.144,10,75.42819499341239,74.42819499341239,1.5,0.5,-73.92819499341239,-73.92819499341239,18.216,-897.784,-0.9801135371179039,0.03609972447157,658226638295577157,17109429747,49,79653,11947,2003,,Black pattern — старый и узнаваемый collector niche.
Glock-18 | Grinder,StatTrak™ Glock-18 | Grinder (Field-Tested),Full Black,384,0.7,0.7,94.12,81.85,9.998000000000001,10,9.41388277655531,8.41388277655531,1.5,0.5,-7.91388277655531,-7.91388277655531,14.997000000000002,-79.123,-0.840660858478538,0.16869506239891,639086339867509413,47721277268,23,8185,1227,2003,,Black pattern — старый и узнаваемый collector niche.
Glock-18 | High Beam,Souvenir Glock-18 | High Beam (Minimal Wear),Full Beam,897,0.52,0.52,156.95,136.49,5.759,10,27.252995311686053,26.252995311686053,1.25,0.25,-26.002995311686053,-26.002995311686053,7.19875,-149.75125,-0.9541334820006372,0.07003928720951,804592436301355769,50012069639,27,13649,2046,2003,,"Слабее, чем Grinder/Moonrise, но pattern guide существует."
Glock-18 | Moonrise,Glock-18 | Moonrise (Battle-Scarred),Centered Star,958,0.72,0.72,1.72,1.5,0.986,10,1.7444219066937119,0.7444219066937119,1.6,0.6000000000000001,-0.1444219066937118,-0.1444219066937118,1.5776000000000001,-0.14239999999999986,-0.08279069767441849,0.45277914404869,639090217026152565,25667661105,211,150,22,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,Glock-18 | Moonrise (Battle-Scarred),Centered Star,302,0.72,0.72,2.1,1.83,0.986,10,2.129817444219067,1.129817444219067,1.6,0.6000000000000001,-0.5298174442190668,-0.5298174442190668,1.5776000000000001,-0.5224,-0.24876190476190474,0.45414704084396,630082311084615805,50729479075,211,183,27,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,Glock-18 | Moonrise (Battle-Scarred),Centered Star,237,0.72,0.72,3.39,2.96,0.986,10,3.4381338742393512,2.4381338742393512,1.6,0.6000000000000001,-1.8381338742393512,-1.8381338742393512,1.5776000000000001,-1.8124,-0.5346312684365782,0.6039177775383,732526071248467925,47808959038,211,296,43,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,Glock-18 | Moonrise (Factory New),Centered Star,509,0.72,0.72,13.0,11.31,4.804,10,2.7060782681099083,1.7060782681099083,1.6,0.6000000000000001,-1.1060782681099082,-1.1060782681099082,7.686400000000001,-5.313599999999999,-0.4087384615384615,0.06820395588875,640216116811954151,51026521625,359,1131,169,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,Glock-18 | Moonrise (Well-Worn),Centered Star,800,0.72,0.72,2.49,2.18,1.344,10,1.8526785714285714,0.8526785714285714,1.6,0.6000000000000001,-0.2526785714285713,-0.2526785714285713,2.1504000000000003,-0.3395999999999999,-0.1363855421686746,0.42953670024872,634584189281208921,48911492758,228,218,31,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,Glock-18 | Moonrise (Well-Worn),Centered Star,19,0.72,0.72,3.93,3.42,1.344,10,2.924107142857143,1.9241071428571428,1.6,0.6000000000000001,-1.3241071428571427,-1.3241071428571427,2.1504000000000003,-1.7795999999999998,-0.452824427480916,0.39335188269615,706628284652469601,47437355398,228,342,51,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Battle-Scarred),Centered Star,165,0.72,0.72,11.38,9.9,2.1510000000000002,10,5.290562529056253,4.290562529056253,1.6,0.6000000000000001,-3.6905625290562525,-3.6905625290562525,3.4416000000000007,-7.9384,-0.6975746924428823,0.55027163028717,751670626609138315,40085076041,64,990,148,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Factory New),Centered Star,194,0.72,0.72,31.0,26.97,9.714,10,3.1912703314803377,2.1912703314803377,1.6,0.6000000000000001,-1.5912703314803376,-1.5912703314803376,15.5424,-15.4576,-0.49863225806451605,0.06421633809805,640216116834368759,51195587760,157,2697,403,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Factory New),Centered Star,237,0.72,0.72,34.61,30.1,9.714,10,3.5628989087914347,2.5628989087914347,1.6,0.6000000000000001,-1.9628989087914346,-1.9628989087914346,15.5424,-19.0676,-0.5509274776076278,0.0645841807127,623325190239863311,39870286075,157,3010,451,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Factory New),Centered Star,142,0.72,0.72,50.0,43.49,9.714,10,5.147210212065061,4.147210212065061,1.6,0.6000000000000001,-3.547210212065061,-3.547210212065061,15.5424,-34.4576,-0.689152,0.04890737310052,650347241176111738,50396654797,157,4349,651,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Factory New),Centered Star,509,0.72,0.72,460.0,400.0,9.714,10,47.35433395099856,46.35433395099856,1.6,0.6000000000000001,-45.75433395099856,-45.75433395099856,15.5424,-444.4576,-0.9662121739130435,0.06156006082892,785449803341980069,49437225885,157,40000,6000,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Minimal Wear),Centered Star,487,0.72,0.72,20.02,17.41,4.397,10,4.553104389356379,3.5531043893563794,1.6,0.6000000000000001,-2.9531043893563793,-2.9531043893563793,7.035200000000001,-12.9848,-0.6485914085914086,0.08460131287575,653725574920343932,42371752369,199,1741,261,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Minimal Wear),Centered Star,475,0.72,0.72,23.3,20.27,4.397,10,5.299067546054128,4.299067546054128,1.6,0.6000000000000001,-3.699067546054128,-3.699067546054128,7.035200000000001,-16.2648,-0.6980600858369099,0.09053131937981,833864675693239798,49292538547,199,2027,303,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Well-Worn),Centered Star,109,0.72,0.72,28.78,25.03,3.5119999999999996,10,8.194760820045559,7.194760820045559,1.6,0.6000000000000001,-6.594760820045559,-6.594760820045559,5.619199999999999,-23.160800000000002,-0.8047533009034051,0.43466973304749,644719644595505619,49570347458,51,2503,375,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
Glock-18 | Moonrise,StatTrak™ Glock-18 | Moonrise (Well-Worn),Centered Star,237,0.72,0.72,57.5,50.0,3.5119999999999996,10,16.372437357630982,15.372437357630982,1.6,0.6000000000000001,-14.772437357630983,-14.772437357630983,5.619199999999999,-51.8808,-0.9022747826086956,0.41881811618805,739283825408742399,48535097075,51,5000,750,2003,,"Не самый большой premium, но сиды известны и underpricing бывает."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Battle-Scarred),Blue Gem Top,239,0.92,0.92,287.5,250.0,168.105,6,1.7102406234198866,0.7102406234198866,3.5,2.5,1.7897593765801134,1.7897593765801134,588.3675,300.86749999999995,1.0464956521739128,0.57649326324463,507359315990741839,50721740187,6,25000,3750,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,199,0.92,0.92,150.55,130.92,121.095,10,1.2432387794706636,0.24323877947066364,3.0,2.0,1.7567612205293364,1.7567612205293364,363.28499999999997,212.73499999999996,1.4130521421454665,0.33844274282455,639089510337060006,47514538920,20,13092,1963,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,199,0.92,0.92,162.52,141.33,121.095,10,1.3420867913621537,0.3420867913621537,3.0,2.0,1.6579132086378463,1.6579132086378463,363.28499999999997,200.76499999999996,1.235324883091312,0.15441538393497,626701440920785116,41082472862,20,14133,2119,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,807,0.92,0.92,215.01,186.98,121.095,10,1.7755481233742103,0.7755481233742103,3.0,2.0,1.2244518766257897,1.2244518766257897,363.28499999999997,148.27499999999998,0.6896190874843031,0.25933834910393,503981618206810365,47069984192,20,18698,2803,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,251,0.92,0.92,286.69,249.3,121.095,10,2.367480077625005,1.3674800776250051,4.0,3.0,1.6325199223749949,1.6325199223749949,484.38,197.69,0.6895601520806447,0.29440999031067,635709273938848447,48300625808,20,24930,3739,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,890,0.92,0.92,341.2,296.7,121.095,10,2.817622527767455,1.8176225277674551,3.5,2.5,0.6823774722325449,0.6823774722325449,423.8325,82.6325,0.24218200468933193,0.20600636303425,792206828257818469,49845209685,20,29670,4450,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,406,0.92,0.92,353.14,307.09,121.095,10,2.9162228002807713,1.9162228002807713,3.0,2.0,0.0837771997192287,0.0837771997192287,363.28499999999997,10.144999999999982,0.028727983236110255,0.20988580584526,625579418047826158,51111412446,20,30709,4605,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,295,0.92,0.92,402.5,350.0,121.095,10,3.3238366571699904,2.3238366571699904,3.5,2.5,0.17616334283000956,0.17616334283000956,423.8325,21.332499999999982,0.052999999999999936,0.20302398502827,724643332698378496,39049615605,20,35000,5250,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Minimal Wear),Blue Gem Top,95,0.92,0.92,423.78,368.51,224.24499999999998,10,1.8898080224754177,0.8898080224754177,4.0,3.0,2.1101919775245825,2.1101919775245825,896.9799999999999,473.19999999999993,1.1166171126527913,0.14093893766403,657102640620647770,48985966416,10,36851,5527,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,MAC-10 | Case Hardened (Well-Worn),Blue Gem Top,890,0.92,0.92,348.04,302.65,281.133,10,1.2379905596283611,0.23799055962836113,3.5,2.5,2.2620094403716386,2.2620094403716386,983.9654999999999,635.9254999999998,1.8271621078037001,0.44441795349121,806844236162352093,49730926511,10,30265,4539,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,Souvenir MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,251,0.92,0.92,136.97,119.11,10.109,10,13.549312493817391,12.549312493817391,4.0,3.0,-9.549312493817391,-9.549312493817391,40.436,-96.53399999999999,-0.7047820690662189,0.26767697930336,628952610188296690,50098569685,76,11911,1786,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,Souvenir MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,199,0.92,0.92,160.55,139.61,10.109,10,15.881887427045209,14.881887427045209,3.0,2.0,-12.881887427045209,-12.881887427045209,30.326999999999998,-130.223,-0.811105574587356,0.23548114299774,654848308048617321,45977288933,76,13961,2094,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,Souvenir MAC-10 | Case Hardened (Field-Tested),Blue Gem Top,199,0.92,0.92,172.0,149.58,10.109,10,17.01454149767534,16.01454149767534,3.0,2.0,-14.014541497675339,-14.014541497675339,30.326999999999998,-141.673,-0.8236802325581396,0.3145911693573,766308593514601131,23840600147,76,14958,2242,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Case Hardened,Souvenir MAC-10 | Case Hardened (Well-Worn),Blue Gem Top,251,0.92,0.92,249.28,216.78,10.764,10,23.15867707172055,22.15867707172055,4.0,3.0,-19.15867707172055,-19.15867707172055,43.056,-206.224,-0.8272785622593068,0.39682137966156,740412895680385109,39927372884,28,21678,3250,2003,,"Из дешёвых CH-носителей один из лучших кандидатов на Steam-поиск, потому что база ниже, а редкие seeds ценятся сильно выше."
MAC-10 | Last Dive,MAC-10 | Last Dive (Factory New),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,748,0.52,0.66,34.5,30.0,10.853,10,3.178844559108081,2.178844559108081,1.5,0.5,-1.678844559108081,-1.678844559108081,16.2795,-18.2205,-0.5281304347826088,0.04557400941849,626702074696334400,43635624206,89,3000,450,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAC-10 | Last Dive,MAC-10 | Last Dive (Factory New),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,509,0.7,0.66,40.25,35.0,10.853,10,3.708651985626094,2.708651985626094,1.7,0.7,-2.008651985626094,-2.008651985626094,18.4501,-21.7999,-0.5416124223602485,0.06198513135314,660478438126817675,35692473573,89,3500,525,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAC-10 | Last Dive,MAC-10 | Last Dive (Field-Tested),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,509,0.7,0.66,10.99,9.57,1.953,10,5.627240143369176,4.627240143369176,1.7,0.7,-3.9272401433691755,-3.9272401433691755,3.3201,-7.6699,-0.6978980891719746,0.20417475700378,650349216060430113,50523870356,100,957,142,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAC-10 | Last Dive,MAC-10 | Last Dive (Minimal Wear),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,509,0.7,0.66,13.49,11.74,2.2,10,6.131818181818182,5.131818181818182,1.7,0.7,-4.431818181818182,-4.431818181818182,3.74,-9.75,-0.7227575982209045,0.14281933009624,639088876134451532,51038431102,79,1174,175,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAC-10 | Last Dive,StatTrak™ MAC-10 | Last Dive (Factory New),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,748,0.52,0.66,26.07,22.68,6.876,10,3.7914485165794063,2.7914485165794063,1.5,0.5,-2.2914485165794063,-2.2914485165794063,10.314,-15.756,-0.6043728423475259,0.0420808121562,627831217898295596,49600984660,29,2268,339,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAC-10 | Last Dive,StatTrak™ MAC-10 | Last Dive (Factory New),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,407,0.7,0.66,48.42,42.11,6.876,10,7.041884816753926,6.041884816753926,1.8,0.8,-5.2418848167539265,-5.2418848167539265,12.376800000000001,-36.0432,-0.7443866171003717,0.0453168451786,788834295059445584,49936890656,29,4211,631,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAC-10 | Last Dive,StatTrak™ MAC-10 | Last Dive (Minimal Wear),Centered Skull | Skull and Diver | Skull Diver and Shell | Centered Tree,386,0.7,0.66,24.99,21.74,4.7170000000000005,10,5.297858808564765,4.297858808564765,2.0,1.0,-3.297858808564765,-3.297858808564765,9.434000000000001,-15.555999999999997,-0.6224889955982392,0.13212752342224,650349216060470649,50701480483,19,2174,325,2003,,"У Last Dive несколько collector layouts; centered skull — один из лучших.; Pattern заметный, но ликвидность ниже, чем у centered skull.; Топовая сложная композиция у Last Dive.; Менее mainstream sub-pattern."
MAG-7 | Sonar,MAG-7 | Sonar (Factory New),Max Cyan,412,0.52,0.52,15.52,13.5,10.138,10,1.5308739396330637,0.5308739396330637,1.25,0.25,-0.28087393963306373,-0.28087393963306373,12.6725,-2.8475,-0.18347293814432986,0.05604157596827,559150711004270352,32768421257,53,1350,202,2003,,"Редкий, но узкий collector case."
MAG-7 | Sonar,StatTrak™ MAG-7 | Sonar (Factory New),Max Cyan,412,0.52,0.52,28.75,25.0,1.599,10,17.979987492182616,16.979987492182616,1.25,0.25,-16.729987492182616,-16.729987492182616,1.99875,-26.75125,-0.9304782608695652,0.05177936702967,760673400507187032,47915323720,46,2500,375,2003,,"Редкий, но узкий collector case."
Nova | Windblown,StatTrak™ Nova | Windblown (Minimal Wear),Bird on Barrel,126,0.52,0.52,0.88,0.78,0.796,10,1.1055276381909547,0.10552763819095468,1.25,0.25,0.14447236180904532,0.14447236180904532,0.9950000000000001,0.1150000000000001,0.13068181818181834,0.13699671626091,636838417163694172,50773134390,127,78,10,2003,,Скорее мемный than liquid case.
Nova | Windblown,StatTrak™ Nova | Windblown (Minimal Wear),Bird on Barrel,887,0.52,0.52,1.72,1.5,0.796,10,2.1608040201005023,1.1608040201005023,1.25,0.25,-0.9108040201005023,-0.9108040201005023,0.9950000000000001,-0.7249999999999999,-0.4215116279069767,0.13106596469879,626705318032139759,49029573267,127,150,22,2003,,Скорее мемный than liquid case.
P250 | Bengal Tiger,P250 | Bengal Tiger (Field-Tested),Max Orange | Max White,714,0.7,0.7,39.99,34.79,27.963,10,1.4301040660873297,0.43010406608732965,1.6,0.6000000000000001,0.16989593391267044,0.16989593391267044,44.74080000000001,4.750800000000005,0.1187996999249814,0.21919752657413,642452080121479858,20070055497,26,3479,520,2003,,"Не mainstream, но визуально понятный premium case.; Вторая ценимая вариация Bengal Tiger."
P250 | Bengal Tiger,P250 | Bengal Tiger (Well-Worn),Max Orange | Max White,623,0.7,0.7,80.5,70.0,44.471428571428575,7,1.810150979762287,0.810150979762287,1.6,0.6000000000000001,-0.21015097976228692,-0.21015097976228692,71.15428571428572,-9.34571428571428,-0.11609582963620213,0.38909685611725,735902331712234458,20601974050,7,7000,1050,2003,,"Не mainstream, но визуально понятный premium case.; Вторая ценимая вариация Bengal Tiger."
